    0.017	   -0.121	   -0.181	   -0.999	    0.161	   -0.089	    0.146	  -10.000
    0.017	    0.006	   -0.216	   -0.714	    0.148	    0.013	    0.074	   -9.980
    0.018	    0.005	   -0.230	   -0.537	    0.147	    0.060	    0.061	   -9.960
    0.020	   -0.027	   -0.224	   -0.435	    0.151	    0.085	    0.065	   -9.940
    0.020	    0.006	   -0.125	   -0.373	    0.145	    0.096	    0.071	   -9.920
    0.021	    0.005	   -0.105	   -0.315	    0.145	    0.102	    0.077	   -9.900
    0.022	    0.334	   -0.096	   -0.280	    0.145	    0.104	    0.082	   -9.880
    0.022	    0.005	   -0.150	   -0.248	    0.146	    0.103	    0.085	   -9.860
    0.022	    0.006	   -0.074	   -0.246	    0.143	    0.103	    0.086	   -9.840
    0.022	   -0.017	   -0.068	   -0.258	    0.151	    0.107	    0.087	   -9.820
    0.023	    0.005	   -0.068	   -0.240	    0.148	    0.108	    0.089	   -9.800
    0.022	   -0.184	   -0.142	   -0.237	    0.152	    0.110	    0.091	   -9.780
    0.022	   -0.184	   -0.136	   -0.233	    0.152	    0.109	    0.092	   -9.760
    0.022	    0.005	   -0.121	   -0.203	    0.147	    0.108	    0.092	   -9.740
    0.021	   -0.201	   -0.080	   -0.207	    0.147	    0.108	    0.092	   -9.720
    0.021	   -0.201	   -0.079	   -0.213	    0.147	    0.110	    0.092	   -9.700
    0.021	   -0.190	   -0.083	   -0.212	    0.147	    0.110	    0.093	   -9.680
    0.020	    0.006	   -0.098	   -0.199	    0.146	    0.109	    0.092	   -9.660
    0.020	    0.003	   -0.127	   -0.166	    0.148	    0.108	    0.092	   -9.640
    0.020	    0.005	   -0.124	   -0.143	    0.154	    0.110	    0.093	   -9.620
    0.020	   -0.193	   -0.130	   -0.138	    0.152	    0.110	    0.093	   -9.600
    0.020	   -0.190	   -0.106	   -0.146	    0.145	    0.108	    0.093	   -9.580
    0.020	   -0.191	   -0.082	   -0.166	    0.144	    0.110	    0.094	   -9.560
    0.020	    0.006	   -0.072	   -0.176	    0.147	    0.112	    0.094	   -9.540
    0.020	    0.005	   -0.062	   -0.181	    0.144	    0.110	    0.094	   -9.520
    0.020	    0.005	   -0.052	   -0.172	    0.146	    0.110	    0.093	   -9.500
    0.020	   -0.150	   -0.051	   -0.155	    0.146	    0.109	    0.092	   -9.480
    0.020	   -0.049	   -0.047	   -0.142	    0.146	    0.108	    0.092	   -9.460
    0.019	    0.005	   -0.048	   -0.129	    0.148	    0.108	    0.092	   -9.440
    0.020	    0.005	   -0.055	   -0.116	    0.149	    0.110	    0.092	   -9.420
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -9.400
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -9.380
    0.019	   -0.169	   -0.107	   -0.117	    0.147	    0.108	    0.091	   -9.360
    0.020	    0.006	   -0.076	   -0.127	    0.148	    0.108	    0.092	   -9.340
    0.020	   -0.194	   -0.034	   -0.124	    0.142	    0.107	    0.092	   -9.320
    0.019	    0.005	   -0.112	   -0.129	    0.150	    0.108	    0.091	   -9.300
    0.019	   -0.182	   -0.056	   -0.146	    0.147	    0.109	    0.091	   -9.280
    0.020	   -0.195	   -0.107	   -0.139	    0.149	    0.108	    0.092	   -9.260
    0.020	    0.005	   -0.057	   -0.201	    0.148	    0.111	    0.092	   -9.240
    0.020	   -0.205	   -0.136	   -0.163	    0.145	    0.109	    0.093	   -9.220
    0.020	   -0.190	   -0.069	   -0.168	    0.143	    0.107	    0.092	   -9.200
    0.020	   -0.187	   -0.080	   -0.168	    0.143	    0.107	    0.091	   -9.180
    0.020	    0.006	   -0.074	   -0.171	    0.143	    0.110	    0.092	   -9.160
    0.020	    0.005	   -0.060	   -0.164	    0.144	    0.110	    0.092	   -9.140
    0.020	   -0.193	   -0.060	   -0.160	    0.142	    0.109	    0.091	   -9.120
    0.019	   -0.184	   -0.072	   -0.149	    0.143	    0.107	    0.091	   -9.100
    0.020	    0.005	   -0.073	   -0.148	    0.143	    0.107	    0.091	   -9.080
    0.020	    0.005	   -0.054	   -0.150	    0.143	    0.108	    0.092	   -9.060
    0.020	   -0.143	   -0.053	   -0.144	    0.149	    0.110	    0.092	   -9.040
    0.019	    0.131	   -0.024	   -0.138	    0.145	    0.110	    0.093	   -9.020
    0.019	   -0.042	   -0.012	   -0.125	    0.149	    0.110	    0.092	   -9.000
    0.019	    0.006	    0.004	   -0.109	    0.149	    0.111	    0.093	   -8.980
    0.019	   -0.154	    0.013	   -0.089	    0.149	    0.111	    0.093	   -8.960
    0.019	   -0.181	   -0.002	   -0.077	    0.147	    0.110	    0.093	   -8.940
    0.019	    0.005	    0.000	   -0.083	    0.147	    0.110	    0.092	   -8.920
    0.019	   -0.190	   -0.004	   -0.095	    0.151	    0.111	    0.093	   -8.900
    0.019	    0.005	    0.006	   -0.075	    0.149	    0.111	    0.094	   -8.880
    0.019	    0.005	    0.001	   -0.055	    0.152	    0.111	    0.094	   -8.860
    0.019	   -0.193	   -0.011	   -0.045	    0.153	    0.112	    0.094	   -8.840
    0.019	   -0.200	    0.009	   -0.052	    0.151	    0.113	    0.094	   -8.820
    0.018	    0.005	    0.019	   -0.052	    0.152	    0.113	    0.095	   -8.800
    0.019	   -0.186	    0.001	   -0.068	    0.155	    0.115	    0.096	   -8.780
    0.019	   -0.200	   -0.022	   -0.078	    0.156	    0.113	    0.096	   -8.760
    0.019	   -0.187	   -0.020	   -0.081	    0.157	    0.116	    0.097	   -8.740
    0.019	    0.005	    0.023	   -0.068	    0.163	    0.117	    0.097	   -8.720
    0.019	    0.005	    0.122	   -0.024	    0.161	    0.118	    0.099	   -8.700
    0.019	   -0.156	    0.156	    0.038	    0.161	    0.119	    0.101	   -8.680
    0.019	   -0.114	    0.251	    0.082	    0.166	    0.122	    0.102	   -8.660
    0.018	    0.005	    0.293	    0.126	    0.160	    0.125	    0.104	   -8.640
    0.019	    0.004	    0.308	    0.156	    0.164	    0.123	    0.104	   -8.620
    0.019	   -0.100	    0.300	    0.177	    0.167	    0.125	    0.105	   -8.600
    0.019	   -0.169	    0.268	    0.209	    0.175	    0.127	    0.107	   -8.580
    0.019	    0.004	    0.324	    0.240	    0.169	    0.128	    0.109	   -8.560
    0.019	    0.005	    0.318	    0.264	    0.178	    0.132	    0.111	   -8.540
    0.019	   -0.204	    0.317	    0.266	    0.182	    0.134	    0.113	   -8.520
