    0.017	    0.003	   -0.062	   -0.064	    0.112	    0.076	    0.061	   -6.300
    0.017	    0.003	   -0.012	   -0.083	    0.114	    0.077	    0.061	   -6.280
    0.017	    0.004	    0.003	   -0.092	    0.113	    0.079	    0.062	   -6.260
    0.018	   -0.192	   -0.015	   -0.090	    0.113	    0.079	    0.063	   -6.240
    0.017	   -0.199	   -0.077	   -0.074	    0.114	    0.078	    0.063	   -6.220
    0.017	   -0.187	   -0.096	   -0.070	    0.114	    0.077	    0.063	   -6.200
    0.016	    0.004	   -0.096	   -0.068	    0.115	    0.077	    0.063	   -6.180
    0.016	    0.004	   -0.071	   -0.073	    0.116	    0.078	    0.064	   -6.160
    0.016	    0.004	   -0.023	   -0.090	    0.116	    0.079	    0.064	   -6.140
    0.016	    0.003	   -0.004	   -0.097	    0.118	    0.081	    0.065	   -6.120
    0.016	    0.168	    0.018	   -0.089	    0.117	    0.082	    0.065	   -6.100
    0.016	   -0.032	   -0.018	   -0.065	    0.117	    0.081	    0.066	   -6.080
    0.017	   -0.096	   -0.046	   -0.041	    0.124	    0.081	    0.066	   -6.060
    0.016	   -0.185	   -0.070	   -0.036	    0.119	    0.080	    0.066	   -6.040
    0.016	    0.003	   -0.068	   -0.064	    0.117	    0.081	    0.066	   -6.020
    0.016	   -0.195	   -0.081	   -0.052	    0.118	    0.081	    0.067	   -6.000
    0.017	   -0.194	   -0.084	   -0.055	    0.121	    0.080	    0.067	   -5.980
    0.017	   -0.195	   -0.055	   -0.077	    0.117	    0.081	    0.066	   -5.960
    0.018	   -0.192	   -0.036	   -0.101	    0.116	    0.082	    0.066	   -5.940
    0.017	    0.004	   -0.025	   -0.113	    0.117	    0.082	    0.066	   -5.920
    0.017	    0.004	   -0.038	   -0.106	    0.122	    0.083	    0.066	   -5.900
    0.017	    0.003	   -0.074	   -0.078	    0.121	    0.083	    0.068	   -5.880
    0.016	    0.004	   -0.077	   -0.060	    0.118	    0.082	    0.067	   -5.860
    0.017	   -0.185	   -0.078	   -0.058	    0.116	    0.081	    0.067	   -5.840
    0.016	   -0.101	   -0.034	   -0.079	    0.116	    0.081	    0.067	   -5.820
    0.016	   -0.114	   -0.027	   -0.099	    0.119	    0.081	    0.067	   -5.800
    0.016	    0.004	   -0.021	   -0.107	    0.115	    0.082	    0.066	   -5.780
    0.016	    0.004	   -0.029	   -0.107	    0.114	    0.082	    0.066	   -5.760
    0.016	    0.004	   -0.056	   -0.084	    0.120	    0.081	    0.066	   -5.740
    0.016	   -0.150	   -0.041	   -0.077	    0.119	    0.080	    0.066	   -5.720
    0.016	   -0.091	   -0.018	   -0.073	    0.115	    0.080	    0.066	   -5.700
    0.016	    0.004	   -0.008	   -0.067	    0.120	    0.081	    0.066	   -5.680
    0.016	    0.003	    0.015	   -0.062	    0.116	    0.081	    0.066	   -5.660
    0.016	   -0.164	    0.008	   -0.065	    0.114	    0.082	    0.066	   -5.640
    0.016	    0.003	   -0.011	   -0.065	    0.118	    0.082	    0.066	   -5.620
    0.016	    0.003	   -0.001	   -0.071	    0.117	    0.081	    0.066	   -5.600
    0.017	   -0.199	    0.055	   -0.097	    0.114	    0.081	    0.066	   -5.580
    0.018	    0.003	    0.029	   -0.050	    0.115	    0.080	    0.066	   -5.560
    0.017	    0.004	    0.058	   -0.010	    0.116	    0.079	    0.066	   -5.540
    0.016	   -0.192	    0.070	    0.020	    0.114	    0.078	    0.065	   -5.520
    0.016	   -0.208	    0.065	    0.033	    0.117	    0.079	    0.065	   -5.500
    0.016	    0.003	    0.089	    0.038	    0.115	    0.079	    0.065	   -5.480
    0.016	   -0.099	    0.118	    0.053	    0.114	    0.079	    0.065	   -5.460
    0.016	    0.003	    0.143	    0.060	    0.114	    0.080	    0.065	   -5.440
    0.016	    0.003	    0.115	    0.046	    0.111	    0.080	    0.065	   -5.420
    0.015	   -0.135	   -0.032	    0.037	    0.116	    0.079	    0.065	   -5.400
    0.016	    0.003	   -0.128	   -0.012	    0.117	    0.080	    0.065	   -5.380
    0.016	   -0.194	   -0.186	   -0.071	    0.117	    0.080	    0.066	   -5.360
    0.016	   -0.186	   -0.188	   -0.131	    0.116	    0.080	    0.066	   -5.340
    0.016	    0.003	   -0.197	   -0.158	    0.114	    0.079	    0.066	   -5.320
    0.015	    0.003	   -0.135	   -0.169	    0.111	    0.078	    0.065	   -5.300
    0.016	   -0.190	   -0.075	   -0.151	    0.114	    0.078	    0.064	   -5.280
    0.016	   -0.189	   -0.008	   -0.115	    0.114	    0.078	    0.063	   -5.260
    0.016	    0.003	    0.036	   -0.075	    0.115	    0.077	    0.063	   -5.240
    0.016	   -0.197	    0.043	   -0.043	    0.113	    0.077	    0.063	   -5.220
    0.016	   -0.196	    0.060	   -0.026	    0.111	    0.076	    0.062	   -5.200
    0.016	    0.003	    0.000	   -0.018	    0.110	    0.073	    0.061	   -5.180
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -5.160
    0.016	   -0.153	   -0.059	   -0.058	    0.114	    0.075	    0.061	   -5.140
    0.016	   -0.171	   -0.031	   -0.056	    0.110	    0.074	    0.060	   -5.120
    0.016	    0.004	    0.023	   -0.034	    0.113	    0.074	    0.060	   -5.100
    0.016	    0.004	    0.080	   -0.002	    0.108	    0.072	    0.059	   -5.080
    0.016	   -0.179	    0.024	    0.013	    0.109	    0.074	    0.059	   -5.060
    0.015	    0.003	    0.014	   -0.010	    0.113	    0.075	    0.059	   -5.040
    0.015	    0.003	   -0.020	   -0.043	    0.107	    0.074	    0.059	   -5.020
    0.015	   -0.112	    0.008	   -0.060	    0.105	    0.072	    0.058	   -5.000
    0.016	   -0.128	    0.055	   -0.050	    0.106	    0.072	    0.058	   -4.980
    0.016	    0.003	    0.503	   -0.008	    0.102	    0.069	    0.056	   -4.960
    0.016	   -0.182	    0.704	    0.228	    0.097	    0.069	    0.055	   -4.940
    0.016	   -0.195	    0.689	    0.386	    0.098	    0.068	    0.055	   -4.920
    0.016	    0.002	    0.513	    0.449	    0.112	    0.070	    0.055	   -4.900
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -4.880
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -4.860
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -4.840
    0.017	    0.005	    0.409	    0.353	    0.104	    0.071	    0.056	   -4.820
    0.016	   -0.184	    0.393	    0.345	    0.103	    0.070	    0.056	   -4.800
    0.016	   -0.130	    0.404	    0.327	    0.109	    0.070	    0.056	   -4.780
    0.015	    0.004	    0.275	    0.301	    0.108	    0.070	    0.057	   -4.760
    0.015	    0.003	   -0.054	    0.158	    0.106	    0.072	    0.057	   -4.740
    0.015	    0.004	   -0.159	   -0.009	    0.108	    0.074	    0.057	   -4.720
    0.015	   -0.193	   -0.203	   -0.130	    0.104	    0.071	    0.057	   -4.700
    0.016	   -0.193	   -0.245	   -0.207	    0.102	    0.070	    0.056	   -4.680
    0.015	    0.003	   -0.292	   -0.260	    0.103	    0.070	    0.056	   -4.660
    0.014	   -0.189	   -0.296	   -0.298	    0.100	    0.068	    0.055	   -4.640
    0.015	   -0.182	   -0.283	   -0.309	    0.101	    0.069	    0.054	   -4.620
    0.015	    0.003	   -0.253	   -0.303	    0.099	    0.068	    0.054	   -4.600
    0.015	   -0.199	   -0.274	   -0.282	    0.103	    0.066	    0.053	   -4.580
    0.015	   -0.197	   -0.175	   -0.262	    0.101	    0.065	    0.053	   -4.560
    0.015	   -0.107	   -0.102	   -0.193	    0.100	    0.064	    0.052	   -4.540
    0.016	    0.003	   -0.016	   -0.188	    0.099	    0.066	    0.052	   -4.520
    0.016	    0.003	   -0.022	   -0.138	    0.100	    0.067	    0.052	   -4.500
    0.016	   -0.178	   -0.035	   -0.124	    0.101	    0.068	    0.052	   -4.480
    0.015	   -0.182	   -0.055	   -0.121	    0.104	    0.067	    0.052	   -4.460
    0.015	   -0.199	   -0.098	   -0.139	    0.102	    0.068	    0.053	   -4.440
    0.014	    0.002	   -0.158	   -0.157	    0.104	    0.069	    0.054	   -4.420
    0.014	   -0.182	   -0.256	   -0.191	    0.105	    0.067	    0.053	   -4.400
    0.015	   -0.134	   -0.295	   -0.235	    0.108	    0.068	    0.054	   -4.380
    0.015	    0.003	   -0.127	   -0.234	    0.103	    0.068	    0.054	   -4.360
    0.015	   -0.139	    0.355	   -0.104	    0.100	    0.065	    0.053	   -4.340
    0.013	   -0.148	    0.578	    0.153	    0.093	    0.063	    0.052	   -4.320
    0.015	    0.003	    0.710	    0.340	    0.096	    0.064	    0.051	   -4.300
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -4.280
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -4.260
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -4.240
    0.015	   -0.203	    0.704	    0.402	    0.103	    0.067	    0.050	   -4.220
    0.016	   -0.195	    0.795	    0.498	    0.108	    0.071	    0.053	   -4.200
    0.015	    0.003	    0.760	    0.569	    0.107	    0.073	    0.056	   -4.180
    0.015	    0.003	    0.511	    0.542	    0.117	    0.077	    0.059	   -4.160
    0.015	   -0.121	    0.146	    0.398	    0.125	    0.081	    0.062	   -4.140
    0.015	    0.002	    0.060	    0.239	    0.122	    0.083	    0.064	   -4.120
    0.014	   -0.198	   -0.131	    0.099	    0.129	    0.086	    0.067	   -4.100
    0.015	   -0.192	   -0.348	   -0.058	    0.134	    0.089	    0.070	   -4.080
    0.015	    0.003	   -0.238	   -0.169	    0.140	    0.093	    0.073	   -4.060
    0.016	    0.002	   -0.011	   -0.141	    0.135	    0.095	    0.075	   -4.040
    0.015	   -0.078	    0.030	   -0.065	    0.141	    0.099	    0.078	   -4.020
    0.013	   -0.164	   -0.009	   -0.037	    0.149	    0.102	    0.081	   -4.000
    0.014	    0.003	   -0.057	   -0.046	    0.159	    0.108	    0.085	   -3.980
    0.015	   -0.185	   -0.123	   -0.079	    0.153	    0.110	    0.089	   -3.960
    0.016	    0.002	   -0.237	   -0.134	    0.159	    0.115	    0.092	   -3.940
    0.015	   -0.190	   -0.208	   -0.165	    0.162	    0.115	    0.095	   -3.920
    0.014	   -0.205	   -0.213	   -0.175	    0.161	    0.118	    0.098	   -3.900
    0.016	    0.002	   -0.285	   -0.201	    0.166	    0.120	    0.100	   -3.880
    0.014	   -0.178	   -0.263	   -0.247	    0.164	    0.122	    0.101	   -3.860
    0.015	   -0.166	   -0.226	   -0.282	    0.168	    0.127	    0.103	   -3.840
    0.015	    0.002	    0.058	   -0.215	    0.167	    0.126	    0.105	   -3.820
    0.015	   -0.132	    0.207	   -0.057	    0.165	    0.125	    0.106	   -3.800
    0.013	   -0.173	    0.351	    0.080	    0.171	    0.127	    0.108	   -3.780
    0.013	    0.002	    0.388	    0.167	    0.174	    0.130	    0.109	   -3.760
    0.014	    0.003	    0.339	    0.203	    0.173	    0.134	    0.111	   -3.740
    0.014	    0.003	    0.151	    0.173	    0.182	    0.138	    0.114	   -3.720
    0.015	   -0.168	   -0.020	    0.078	    0.188	    0.141	    0.117	   -3.700
    0.014	   -0.166	    0.018	    0.023	    0.191	    0.143	    0.119	   -3.680
    0.014	   -0.175	    0.058	    0.035	    0.192	    0.144	    0.122	   -3.660
    0.015	    0.002	   -0.038	    0.007	    0.197	    0.149	    0.125	   -3.640
    0.015	    0.003	   -0.180	   -0.059	    0.209	    0.155	    0.129	   -3.620
    0.015	   -0.204	   -0.141	   -0.116	    0.210	    0.159	    0.132	   -3.600
    0.016	   -0.192	   -0.083	   -0.109	    0.216	    0.165	    0.137	   -3.580
    0.016	    0.002	   -0.052	   -0.075	    0.219	    0.168	    0.142	   -3.560
    0.017	    0.002	   -0.111	   -0.070	    0.232	    0.175	    0.147	   -3.540
    0.016	   -0.114	   -0.217	   -0.101	    0.237	    0.180	    0.152	   -3.520
