    0.013	   -0.204	    0.249	   -1.806	    0.091	   -0.126	    0.104	  -10.000
    0.013	    0.001	    0.305	   -0.915	   -0.289	   -0.198	   -0.027	   -9.980
    0.014	    0.001	    0.367	   -0.409	   -0.510	   -0.338	   -0.151	   -9.960
    0.014	    0.000	    0.413	   -0.139	   -0.553	   -0.425	   -0.257	   -9.940
    0.014	   -0.188	    0.412	    0.003	   -0.533	   -0.456	   -0.332	   -9.920
    0.014	   -0.208	    0.384	    0.081	   -0.442	   -0.432	   -0.367	   -9.900
    0.013	   -0.200	    0.295	    0.136	   -0.284	   -0.375	   -0.367	   -9.880
    0.013	   -0.206	    0.255	    0.156	   -0.184	   -0.319	   -0.346	   -9.860
    0.013	    0.002	    0.244	    0.162	   -0.136	   -0.273	   -0.316	   -9.840
    0.013	    0.000	    0.296	    0.157	   -0.170	   -0.245	   -0.285	   -9.820
    0.013	    0.001	    0.306	    0.155	   -0.155	   -0.215	   -0.253	   -9.800
    0.013	   -0.190	    0.328	    0.153	   -0.233	   -0.219	   -0.234	   -9.780
    0.013	   -0.199	    0.298	    0.137	   -0.268	   -0.222	   -0.224	   -9.760
    0.013	    0.000	    0.182	    0.135	   -0.078	   -0.176	   -0.204	   -9.740
    0.013	    0.000	    0.228	    0.111	   -0.135	   -0.167	   -0.189	   -9.720
    0.013	   -0.199	    0.212	    0.085	   -0.168	   -0.158	   -0.174	   -9.700
    0.013	   -0.207	    0.195	    0.069	   -0.172	   -0.146	   -0.159	   -9.680
    0.014	   -0.207	    0.123	    0.063	   -0.139	   -0.142	   -0.150	   -9.660
    0.014	   -0.188	    0.080	    0.062	   -0.109	   -0.146	   -0.150	   -9.640
    0.015	    0.002	    0.055	    0.056	   -0.080	   -0.151	   -0.153	   -9.620
    0.015	    0.001	    0.068	    0.034	   -0.116	   -0.164	   -0.158	   -9.600
    0.015	    0.002	    0.089	   -0.004	   -0.162	   -0.158	   -0.157	   -9.580
    0.015	    0.002	    0.085	   -0.024	   -0.172	   -0.148	   -0.150	   -9.560
    0.016	    0.002	    0.039	   -0.020	   -0.123	   -0.135	   -0.143	   -9.540
    0.015	   -0.204	    0.007	   -0.005	   -0.082	   -0.133	   -0.141	   -9.520
    0.015	   -0.193	   -0.017	   -0.009	   -0.084	   -0.142	   -0.144	   -9.500
    0.013	   -0.194	    0.032	   -0.043	   -0.196	   -0.169	   -0.152	   -9.480
    0.013	   -0.191	    0.027	   -0.069	   -0.255	   -0.190	   -0.163	   -9.460
    0.014	   -0.198	   -0.006	   -0.080	   -0.247	   -0.199	   -0.174	   -9.440
    0.013	    0.001	   -0.051	   -0.059	   -0.187	   -0.210	   -0.188	   -9.420
    0.014	    0.001	   -0.053	   -0.050	   -0.155	   -0.219	   -0.201	   -9.400
    0.013	    0.001	   -0.011	   -0.050	   -0.188	   -0.227	   -0.212	   -9.380
    0.014	    0.001	    0.036	   -0.064	   -0.236	   -0.231	   -0.217	   -9.360
    0.014	   -0.192	    0.036	   -0.072	   -0.261	   -0.227	   -0.217	   -9.340
    0.014	   -0.201	    0.023	   -0.078	   -0.282	   -0.233	   -0.218	   -9.320
    0.013	   -0.199	   -0.053	   -0.066	   -0.199	   -0.223	   -0.218	   -9.300
    0.014	   -0.197	   -0.075	   -0.058	   -0.160	   -0.224	   -0.220	   -9.280
    0.014	   -0.189	   -0.043	   -0.067	   -0.221	   -0.243	   -0.228	   -9.260
    0.014	    0.002	   -0.011	   -0.092	   -0.280	   -0.252	   -0.233	   -9.240
    0.014	    0.001	   -0.006	   -0.105	   -0.300	   -0.254	   -0.237	   -9.220
    0.014	    0.001	   -0.012	   -0.099	   -0.269	   -0.244	   -0.236	   -9.200
    0.013	   -0.201	    0.004	   -0.078	   -0.280	   -0.256	   -0.239	   -9.180
    0.013	   -0.204	   -0.006	   -0.096	   -0.295	   -0.253	   -0.240	   -9.160
    0.013	    0.001	   -0.041	   -0.092	   -0.246	   -0.242	   -0.237	   -9.140
    0.014	    0.001	   -0.074	   -0.073	   -0.178	   -0.232	   -0.234	   -9.120
    0.013	    0.000	   -0.071	   -0.059	   -0.139	   -0.223	   -0.230	   -9.100
    0.013	    0.001	   -0.034	   -0.058	   -0.170	   -0.224	   -0.227	   -9.080
    0.013	   -0.196	   -0.009	   -0.081	   -0.214	   -0.219	   -0.221	   -9.060
    0.013	   -0.202	   -0.011	   -0.097	   -0.247	   -0.212	   -0.212	   -9.040
    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	    0.000	   -9.020
    0.013	   -0.204	   -0.033	   -0.111	   -0.229	   -0.202	   -0.204	   -9.000
    0.014	   -0.210	   -0.046	   -0.128	   -0.269	   -0.210	   -0.201	   -8.980
    0.013	    0.002	   -0.070	   -0.121	   -0.257	   -0.222	   -0.205	   -8.960
    0.013	    0.000	   -0.109	   -0.105	   -0.208	   -0.228	   -0.213	   -8.940
    0.014	    0.001	   -0.119	   -0.092	   -0.129	   -0.215	   -0.216	   -8.920
    0.013	    0.001	   -0.118	   -0.089	   -0.102	   -0.202	   -0.212	   -8.900
    0.014	   -0.204	   -0.118	   -0.141	   -0.118	   -0.193	   -0.204	   -8.880
    0.013	   -0.202	   -0.136	   -0.122	   -0.110	   -0.191	   -0.201	   -8.860
    0.012	    0.001	   -0.103	   -0.121	   -0.176	   -0.203	   -0.201	   -8.840
    0.012	   -0.201	   -0.138	   -0.148	   -0.180	   -0.203	   -0.201	   -8.820
    0.012	   -0.203	   -0.153	   -0.132	   -0.162	   -0.212	   -0.206	   -8.800
    0.012	   -0.187	   -0.147	   -0.134	   -0.196	   -0.230	   -0.215	   -8.780
    0.012	   -0.190	   -0.096	   -0.158	   -0.283	   -0.253	   -0.227	   -8.760
    0.012	    0.001	   -0.089	   -0.163	   -0.292	   -0.258	   -0.236	   -8.740
    0.013	    0.001	   -0.064	   -0.164	   -0.326	   -0.269	   -0.244	   -8.720
    0.013	    0.001	   -0.070	   -0.148	   -0.287	   -0.265	   -0.248	   -8.700
