    1.949	    0.003	   -0.576	   -0.519	   -5.500
    1.947	    0.094	   -0.327	   -0.355	   -5.497
    1.935	    0.004	   -0.348	   -0.421	   -5.493
    1.906	    0.003	   -0.337	   -0.421	   -5.489
    1.842	    0.140	   -0.416	   -0.330	   -5.486
    1.768	    0.002	   -0.504	   -0.526	   -5.482
    1.682	    0.141	   -0.281	   -0.330	   -5.479
    1.570	    0.141	   -0.268	   -0.292	   -5.476
    1.518	    0.152	   -0.497	   -0.513	   -5.472
    1.459	    0.147	   -0.225	   -0.341	   -5.468
    1.416	    0.003	   -0.486	   -0.519	   -5.465
    1.384	    0.141	   -0.207	   -0.305	   -5.462
    1.349	    0.150	   -0.146	   -0.294	   -5.458
    1.342	    0.136	   -0.181	   -0.401	   -5.455
    1.335	    0.003	   -0.115	   -0.329	   -5.451
    1.335	    0.002	   -0.356	   -0.483	   -5.447
    1.331	    0.141	   -0.154	   -0.253	   -5.444
    1.331	    0.003	   -0.376	   -0.468	   -5.441
    1.333	   -0.374	   -0.239	   -0.379	   -5.437
    1.343	    0.144	   -0.416	   -0.417	   -5.434
    1.355	    0.003	   -0.443	   -0.469	   -5.430
    1.367	    0.129	   -0.203	   -0.237	   -5.426
    1.376	    0.002	   -0.433	   -0.387	   -5.423
    1.382	    0.129	   -0.201	   -0.345	   -5.420
    1.387	    0.146	   -0.146	   -0.235	   -5.416
    1.389	   -0.041	   -0.343	   -0.434	   -5.412
    1.388	    0.003	   -0.447	   -0.444	   -5.409
    1.390	    0.003	   -0.497	   -0.391	   -5.405
    1.392	    0.089	   -0.257	   -0.338	   -5.402
    1.399	    0.002	   -0.433	   -0.461	   -5.399
    1.398	   -1.996	   -0.516	   -0.475	   -5.395
    1.402	    0.002	   -0.684	   -0.427	   -5.391
    1.405	    0.002	   -0.663	   -0.406	   -5.388
    1.414	   -2.104	   -0.593	   -0.474	   -5.385
    1.421	    0.003	   -0.673	   -0.339	   -5.381
    1.426	   -1.559	   -0.819	   -0.535	   -5.378
    1.436	   -0.063	   -0.576	   -0.358	   -5.374
    1.440	   -1.417	   -0.808	   -0.509	   -5.370
