    1.078	    0.153	    0.186	    0.339	   -5.343
    1.076	    0.150	    0.090	    0.342	   -5.339
    1.079	    0.002	   -0.027	    0.343	   -5.335
    1.083	    0.159	    0.190	    0.336	   -5.332
    1.086	    0.147	   -0.040	    0.345	   -5.329
    1.088	    0.163	    0.081	    0.338	   -5.325
    1.087	    0.164	    0.046	    0.338	   -5.322
    1.093	    0.001	   -0.004	    0.342	   -5.318
    1.097	    0.155	    0.195	    0.337	   -5.314
    1.107	    0.002	    0.205	    0.338	   -5.311
    1.112	    0.153	    0.191	    0.338	   -5.308
    1.115	    0.002	    0.149	    0.341	   -5.304
    1.120	    0.156	    0.019	    0.344	   -5.300
    1.124	    0.164	    0.205	    0.338	   -5.297
    1.132	    0.142	   -0.044	    0.343	   -5.293
    1.132	    0.167	    0.147	    0.340	   -5.290
    1.140	    0.159	   -0.001	    0.341	   -5.287
    1.143	    0.168	   -0.043	    0.344	   -5.283
    1.151	    0.003	    0.192	    0.337	   -5.279
    1.156	    0.155	   -0.052	    0.343	   -5.276
    1.157	    0.165	    0.074	    0.341	   -5.272
    1.166	    0.001	   -0.046	    0.343	   -5.269
    1.166	    0.146	   -0.019	    0.345	   -5.266
    1.175	    0.003	    0.139	    0.337	   -5.262
    1.180	    0.152	   -0.059	    0.343	   -5.258
    1.183	    0.167	    0.132	    0.340	   -5.255
    1.193	    0.140	   -0.048	    0.342	   -5.252
    1.195	    0.139	   -0.057	    0.346	   -5.248
    1.205	    0.169	   -0.034	    0.338	   -5.245
    1.209	    0.157	   -0.002	    0.341	   -5.241
    1.217	    0.002	    0.161	    0.340	   -5.237
    1.224	    0.135	    0.105	    0.340	   -5.234
    1.230	    0.137	    0.025	    0.344	   -5.231
    1.233	    0.154	    0.248	    0.338	   -5.227
    1.234	    0.151	    0.020	    0.347	   -5.223
    1.239	    0.002	    0.134	    0.339	   -5.220
    1.244	    0.138	    0.199	    0.340	   -5.216
    1.253	    0.136	    0.049	    0.341	   -5.213
    1.260	    0.145	    0.236	    0.337	   -5.210
    1.260	    0.133	    0.022	    0.345	   -5.206
    1.266	    0.138	    0.058	    0.341	   -5.202
    1.268	    0.128	    0.132	    0.341	   -5.199
    1.275	    0.002	    0.034	    0.343	   -5.196
    1.280	    0.136	    0.208	    0.340	   -5.192
    1.284	    0.157	    0.002	    0.346	   -5.189
    1.292	    0.140	    0.253	    0.342	   -5.185
