    1.780	    0.001	    0.662	   -0.201	   -5.000
    1.779	    0.002	    0.168	   -0.066	   -4.997
    1.771	    0.002	   -0.101	   -0.125	   -4.994
    1.745	    0.003	   -0.110	    0.085	   -4.991
    1.678	    0.002	   -0.354	   -0.179	   -4.988
    1.570	    0.171	   -0.184	   -0.032	   -4.985
    1.447	    0.003	   -0.505	   -0.201	   -4.982
    1.280	    0.148	   -0.566	   -0.293	   -4.979
    1.207	    0.002	   -0.446	   -0.123	   -4.976
    1.109	    0.168	   -0.603	   -0.287	   -4.973
    1.038	    0.157	   -0.307	   -0.156	   -4.970
    0.975	    0.002	   -0.511	   -0.247	   -4.967
    0.913	    0.168	   -0.356	   -0.151	   -4.964
    0.900	    0.002	   -0.421	   -0.190	   -4.961
    0.876	    0.155	   -0.269	   -0.168	   -4.958
    0.860	    0.161	   -0.236	   -0.169	   -4.955
    0.850	    0.146	   -0.507	   -0.307	   -4.952
    0.844	    0.161	   -0.350	   -0.320	   -4.949
    0.841	    0.002	   -0.320	   -0.201	   -4.946
    0.837	    0.002	   -0.562	   -0.423	   -4.943
    0.832	    0.002	   -0.295	   -0.227	   -4.940
    0.830	    0.154	   -0.555	   -0.378	   -4.937
    0.830	    0.153	   -0.364	   -0.363	   -4.934
    0.826	    0.004	   -0.391	   -0.265	   -4.931
    0.830	    0.165	   -0.356	   -0.247	   -4.928
    0.828	    0.002	   -0.292	   -0.352	   -4.925
    0.829	    0.154	   -0.230	   -0.239	   -4.922
    0.830	    0.002	   -0.363	   -0.426	   -4.919
    0.832	    0.164	   -0.360	   -0.255	   -4.916
    0.833	    0.002	   -0.395	   -0.427	   -4.913
    0.834	    0.001	   -0.242	   -0.255	   -4.910
    0.835	    0.002	   -0.534	   -0.449	   -4.907
    0.835	    0.002	   -0.381	   -0.406	   -4.904
    0.836	    0.156	   -0.410	   -0.294	   -4.901
    0.838	    0.166	   -0.545	   -0.482	   -4.898
    0.837	    0.002	   -0.257	   -0.276	   -4.895
    0.841	    0.166	   -0.288	   -0.255	   -4.892
    0.843	    0.001	   -0.312	   -0.419	   -4.889
    0.844	    0.149	   -0.188	   -0.258	   -4.886
    0.846	    0.002	   -0.429	   -0.468	   -4.883
    0.844	    0.170	   -0.197	   -0.243	   -4.880
    0.845	    0.169	   -0.265	   -0.391	   -4.877
    0.846	    0.002	   -0.220	   -0.355	   -4.874
    0.847	    0.002	   -0.468	   -0.446	   -4.871
    0.847	    0.002	   -0.459	   -0.468	   -4.868
    0.845	    0.169	   -0.211	   -0.243	   -4.865
    0.846	    0.150	   -0.409	   -0.393	   -4.862
    0.847	    0.002	   -0.237	   -0.364	   -4.859
    0.848	    0.149	   -0.167	   -0.202	   -4.856
    0.848	    0.001	   -0.320	   -0.399	   -4.853
    0.848	    0.164	   -0.119	   -0.218	   -4.850
    0.851	    0.002	   -0.411	   -0.339	   -4.847
    0.853	    0.172	   -0.301	   -0.366	   -4.844
    0.857	    0.153	   -0.387	   -0.416	   -4.841
    0.855	    0.002	   -0.390	   -0.425	   -4.838
    0.857	    0.002	   -0.478	   -0.380	   -4.835
    0.858	    0.002	   -0.491	   -0.394	   -4.832
    0.859	    0.163	   -0.252	   -0.362	   -4.829
    0.854	    0.003	   -0.197	   -0.193	   -4.826
    0.853	    0.165	   -0.399	   -0.414	   -4.823
    0.848	    0.002	   -0.202	   -0.194	   -4.820
    0.846	    0.002	   -0.338	   -0.285	   -4.817
    0.844	    0.160	   -0.151	   -0.305	   -4.814
    0.842	    0.002	   -0.227	   -0.218	   -4.811
    0.843	    0.170	   -0.312	   -0.399	   -4.808
    0.844	    0.157	   -0.218	   -0.374	   -4.805
    0.848	    0.002	   -0.353	   -0.339	   -4.802
    0.853	    0.002	   -0.127	   -0.170	   -4.799
    0.857	    0.002	   -0.097	   -0.154	   -4.796
    0.858	    0.171	   -0.256	   -0.376	   -4.793
    0.865	    0.002	   -0.247	   -0.225	   -4.790
    0.868	    0.154	   -0.293	   -0.263	   -4.787
    0.872	    0.003	   -0.078	   -0.128	   -4.784
    0.873	    0.003	   -0.059	   -0.113	   -4.781
    0.876	    0.149	   -0.206	   -0.335	   -4.778
    0.875	    0.002	    0.019	   -0.157	   -4.775
    0.875	    0.150	   -0.258	   -0.285	   -4.772
    0.877	    0.166	   -0.161	   -0.319	   -4.769
    0.881	    0.002	   -0.134	   -0.147	   -4.766
    0.881	    0.151	   -0.262	   -0.341	   -4.763
    0.882	    0.002	    0.020	   -0.121	   -4.760
    0.882	    0.167	   -0.242	   -0.277	   -4.757
    0.880	    0.002	   -0.185	   -0.171	   -4.754
    0.880	    0.164	   -0.112	   -0.115	   -4.751
    0.877	    0.002	   -0.060	   -0.087	   -4.748
    0.877	    0.002	    0.085	   -0.061	   -4.745
    0.877	    0.151	   -0.143	   -0.155	   -4.742
    0.878	    0.002	    0.088	   -0.098	   -4.739
    0.875	    0.164	   -0.057	   -0.078	   -4.736
    0.874	    0.157	   -0.083	   -0.241	   -4.733
    0.873	    0.003	    0.095	   -0.032	   -4.730
    0.873	    0.154	   -0.172	   -0.174	   -4.727
    0.875	    0.002	   -0.155	   -0.254	   -4.724
    0.874	    0.158	    0.081	   -0.063	   -4.721
    0.874	    0.161	   -0.107	   -0.110	   -4.718
    0.872	    0.163	    0.111	   -0.008	   -4.715
    0.871	    0.002	    0.033	   -0.008	   -4.712
    0.868	    0.004	    0.091	   -0.097	   -4.709
    0.869	    0.162	    0.009	   -0.004	   -4.706
    0.874	    0.001	    0.122	   -0.050	   -4.703
    0.876	    0.157	    0.153	   -0.011	   -4.700
    0.880	    0.161	    0.056	   -0.132	   -4.697
    0.884	    0.161	    0.011	   -0.154	   -4.694
    0.886	    0.154	    0.056	    0.033	   -4.691
    0.889	    0.003	   -0.091	   -0.181	   -4.688
    0.894	    0.167	    0.114	    0.030	   -4.685
    0.897	    0.146	   -0.079	   -0.028	   -4.682
    0.900	    0.160	   -0.002	   -0.124	   -4.679
    0.899	    0.161	    0.013	    0.037	   -4.676
    0.901	    0.002	   -0.169	   -0.173	   -4.673
    0.900	    0.169	    0.099	    0.040	   -4.670
    0.903	    0.004	    0.113	   -0.042	   -4.667
    0.904	    0.155	    0.099	   -0.071	   -4.664
    0.910	    0.002	    0.047	   -0.109	   -4.661
    0.910	    0.163	   -0.114	   -0.173	   -4.658
    0.912	    0.154	    0.116	    0.060	   -4.655
    0.914	    0.001	   -0.153	   -0.087	   -4.652
    0.912	    0.153	    0.024	   -0.055	   -4.649
    0.911	    0.170	   -0.139	   -0.051	   -4.646
    0.913	    0.154	   -0.179	   -0.174	   -4.643
    0.919	    0.002	    0.009	   -0.106	   -4.640
    0.921	    0.002	   -0.189	   -0.130	   -4.637
    0.924	    0.166	    0.060	   -0.070	   -4.634
    0.926	    0.003	    0.096	   -0.069	   -4.631
    0.927	    0.167	   -0.077	   -0.179	   -4.628
    0.930	    0.001	    0.022	   -0.124	   -4.625
    0.930	    0.171	   -0.145	   -0.116	   -4.622
    0.935	    0.170	    0.000	   -0.120	   -4.619
    0.941	    0.149	   -0.160	   -0.112	   -4.616
    0.943	    0.155	   -0.093	   -0.160	   -4.613
    0.948	    0.153	   -0.112	   -0.044	   -4.610
    0.955	    0.163	   -0.139	   -0.075	   -4.607
    0.958	    0.159	    0.083	   -0.067	   -4.604
    0.962	    0.002	    0.027	    0.038	   -4.601
    0.970	    0.153	   -0.107	   -0.140	   -4.598
    0.979	    0.002	    0.079	   -0.071	   -4.595
    0.983	    0.163	   -0.049	   -0.019	   -4.592
    0.986	    0.003	   -0.090	   -0.136	   -4.589
    0.992	    0.168	   -0.006	    0.049	   -4.586
    0.995	    0.169	   -0.069	   -0.132	   -4.583
    1.001	    0.001	   -0.135	   -0.080	   -4.580
    1.000	    0.158	   -0.100	   -0.028	   -4.577
    1.005	    0.149	    0.042	    0.070	   -4.574
    1.007	    0.149	    0.135	    0.110	   -4.571
    1.009	    0.166	   -0.006	   -0.115	   -4.568
    1.015	    0.002	    0.215	    0.113	   -4.565
    1.017	    0.167	   -0.053	   -0.046	   -4.562
    1.023	    0.154	    0.113	   -0.046	   -4.559
    1.024	    0.154	    0.102	    0.098	   -4.556
    1.030	    0.002	   -0.003	   -0.099	   -4.553
    1.033	    0.164	    0.183	    0.090	   -4.550
    1.035	    0.171	   -0.073	   -0.048	   -4.547
    1.038	    0.002	   -0.107	   -0.076	   -4.544
    1.038	    0.162	    0.100	    0.112	   -4.541
    1.043	    0.002	   -0.017	    0.025	   -4.538
    1.048	    0.149	    0.223	    0.120	   -4.535
    1.052	    0.149	   -0.047	   -0.048	   -4.532
    1.055	    0.163	    0.236	    0.118	   -4.529
    1.057	    0.168	    0.108	    0.113	   -4.526
    1.067	    0.151	    0.190	    0.016	   -4.523
    1.069	    0.156	    0.273	    0.152	   -4.520
    1.075	    0.002	    0.030	    0.060	   -4.517
    1.082	    0.167	    0.187	    0.048	   -4.514
    1.091	    0.159	    0.084	    0.126	   -4.511
    1.098	    0.002	   -0.070	   -0.010	   -4.508
    1.102	    0.166	    0.201	    0.168	   -4.505
    1.107	    0.002	    0.040	    0.107	   -4.502
    1.111	    0.165	    0.174	    0.053	   -4.499
    1.114	    0.002	    0.168	    0.171	   -4.496
    1.122	    0.168	    0.252	    0.178	   -4.493
    1.125	    0.168	    0.264	    0.199	   -4.490
    1.125	    0.154	    0.185	    0.051	   -4.487
    1.129	    0.158	    0.217	    0.087	   -4.484
    1.131	    0.002	    0.112	    0.175	   -4.481
    1.138	    0.165	   -0.008	   -0.028	   -4.478
    1.141	    0.002	    0.197	    0.146	   -4.475
    1.147	    0.002	   -0.105	   -0.008	   -4.472
    1.149	    0.148	    0.026	   -0.013	   -4.469
    1.156	    0.001	    0.017	    0.132	   -4.466
    1.159	    0.165	   -0.054	   -0.061	   -4.463
    1.164	    0.002	    0.160	    0.143	   -4.460
    1.175	    0.002	    0.195	    0.157	   -4.457
    1.179	    0.148	    0.148	    0.043	   -4.454
    1.189	    0.171	    0.065	   -0.021	   -4.451
    1.193	    0.162	   -0.109	   -0.065	   -4.448
    1.198	    0.001	    0.154	    0.154	   -4.445
    1.203	    0.154	   -0.067	   -0.069	   -4.442
    1.206	    0.002	    0.050	   -0.016	   -4.439
    1.213	    0.154	   -0.139	   -0.022	   -4.436
    1.217	    0.165	   -0.151	   -0.094	   -4.433
    1.219	    0.002	    0.129	    0.132	   -4.430
    1.220	    0.156	   -0.120	   -0.027	   -4.427
    1.223	    0.002	    0.112	    0.022	   -4.424
    1.227	    0.003	    0.185	    0.125	   -4.421
    1.231	    0.162	   -0.028	   -0.078	   -4.418
    1.235	    0.170	    0.144	    0.035	   -4.415
    1.243	    0.155	   -0.099	   -0.025	   -4.412
    1.247	    0.002	    0.133	    0.042	   -4.409
    1.255	    0.154	   -0.070	   -0.089	   -4.406
    1.256	    0.164	   -0.061	   -0.089	   -4.403
    1.265	    0.168	   -0.096	    0.013	   -4.400
    1.270	    0.148	   -0.118	   -0.008	   -4.397
    1.280	    0.001	    0.032	   -0.053	   -4.394
    1.284	    0.153	    0.033	    0.093	   -4.391
    1.285	    0.003	   -0.025	   -0.089	   -4.388
    1.290	    0.003	    0.156	    0.035	   -4.385
    1.294	    0.003	   -0.017	    0.052	   -4.382
    1.301	    0.001	    0.122	    0.009	   -4.379
    1.301	    0.164	    0.045	    0.106	   -4.376
    1.303	    0.001	   -0.090	   -0.072	   -4.373
    1.307	    0.158	   -0.096	   -0.089	   -4.370
    1.313	    0.001	   -0.104	    0.017	   -4.367
    1.317	    0.169	   -0.146	   -0.045	   -4.364
    1.321	    0.157	   -0.021	    0.080	   -4.361
    1.330	    0.000	   -0.063	   -0.099	   -4.358
    1.342	    0.161	    0.092	    0.117	   -4.355
    1.348	    0.002	   -0.057	   -0.039	   -4.352
    1.358	    0.001	    0.216	    0.123	   -4.349
    1.360	    0.001	    0.172	    0.158	   -4.346
    1.364	    0.001	    0.031	   -0.068	   -4.343
    1.367	    0.161	    0.180	    0.195	   -4.340
    1.369	    0.001	   -0.084	    0.012	   -4.337
    1.371	    0.152	   -0.127	   -0.019	   -4.334
    1.370	    0.003	    0.077	    0.160	   -4.331
    1.376	    0.160	   -0.111	   -0.046	   -4.328
    1.385	    0.168	    0.193	    0.118	   -4.325
    1.388	    0.001	   -0.081	   -0.031	   -4.322
    1.395	    0.163	    0.104	    0.146	   -4.319
    1.395	    0.003	    0.057	    0.126	   -4.316
    1.404	    0.153	    0.202	    0.179	   -4.313
    1.410	    0.165	    0.261	    0.179	   -4.310
    1.421	    0.002	   -0.040	   -0.004	   -4.307
    1.427	    0.158	    0.157	    0.053	   -4.304
    1.435	    0.001	    0.055	    0.127	   -4.301
    1.440	    0.002	   -0.070	   -0.061	   -4.298
    1.446	    0.002	    0.183	    0.133	   -4.295
    1.456	    0.147	   -0.004	    0.063	   -4.292
    1.460	    0.147	    0.175	    0.061	   -4.289
    1.464	    0.001	    0.037	    0.118	   -4.286
    1.465	    0.168	    0.127	    0.181	   -4.283
    1.467	    0.002	    0.207	    0.199	   -4.280
    1.467	    0.163	    0.220	    0.208	   -4.277
    1.471	    0.147	    0.216	    0.097	   -4.274
    1.474	    0.157	    0.167	    0.201	   -4.271
    1.483	    0.001	    0.108	    0.025	   -4.268
    1.488	    0.002	    0.202	    0.213	   -4.265
    1.494	    0.002	   -0.031	   -0.026	   -4.262
    1.498	    0.002	    0.094	    0.044	   -4.259
    1.504	    0.154	    0.021	    0.143	   -4.256
    1.509	    0.160	   -0.045	   -0.051	   -4.253
    1.512	    0.003	    0.160	    0.129	   -4.250
    1.524	    0.143	    0.134	    0.173	   -4.247
    1.528	    0.001	    0.085	    0.005	   -4.244
    1.533	    0.161	    0.194	    0.144	   -4.241
    1.538	    0.001	   -0.004	   -0.046	   -4.238
    1.542	    0.162	    0.172	    0.169	   -4.235
    1.552	    0.002	    0.049	   -0.016	   -4.232
    1.556	    0.002	    0.064	    0.001	   -4.229
    1.566	    0.002	   -0.081	   -0.074	   -4.226
    1.573	    0.002	   -0.168	   -0.091	   -4.223
    1.580	    0.147	    0.097	    0.136	   -4.220
    1.591	    0.002	   -0.120	    0.019	   -4.217
    1.598	    0.002	    0.081	    0.032	   -4.214
    1.602	    0.150	    0.063	    0.138	   -4.211
    1.606	    0.002	   -0.080	   -0.077	   -4.208
    1.611	    0.161	    0.094	    0.160	   -4.205
    1.620	    0.002	   -0.157	   -0.020	   -4.202
    1.628	    0.156	    0.094	    0.034	   -4.199
    1.637	    0.136	    0.016	   -0.069	   -4.196
    1.642	    0.001	   -0.111	   -0.116	   -4.193
    1.648	    0.002	   -0.169	   -0.125	   -4.190
    1.659	    0.003	   -0.202	   -0.089	   -4.187
    1.672	    0.134	    0.085	   -0.003	   -4.184
    1.686	    0.002	   -0.092	   -0.013	   -4.181
    1.689	    0.002	   -0.070	   -0.127	   -4.178
    1.699	    0.150	    0.153	    0.084	   -4.175
    1.707	    0.002	   -0.120	   -0.087	   -4.172
    1.716	    0.102	    0.047	   -0.063	   -4.169
    1.724	    0.002	   -0.007	    0.058	   -4.166
    1.734	    0.069	   -0.031	   -0.106	   -4.163
    1.750	    0.098	    0.068	   -0.056	   -4.160
    1.755	    0.002	   -0.135	   -0.093	   -4.157
    1.762	   -0.134	   -0.099	   -0.130	   -4.154
    1.764	    0.001	   -0.065	    0.034	   -4.151
    1.775	   -0.001	   -0.144	   -0.136	   -4.148
    1.789	    0.001	   -0.094	    0.012	   -4.145
    1.793	   -0.644	   -0.164	   -0.041	   -4.142
    1.806	    0.001	    0.082	    0.096	   -4.139
    1.813	    0.002	   -0.063	    0.036	   -4.136
    1.824	    0.038	   -0.099	   -0.124	   -4.133
    1.835	    0.001	    0.113	    0.101	   -4.130
    1.840	   -1.269	   -0.205	   -0.081	   -4.127
    1.851	   -0.965	   -0.258	   -0.164	   -4.124
    1.856	    0.081	   -0.139	    0.038	   -4.121
    1.866	   -0.989	   -0.279	   -0.190	   -4.118
    1.875	    0.002	   -0.081	    0.038	   -4.115
    1.886	   -0.583	   -0.294	   -0.139	   -4.112
    1.893	    0.002	   -0.420	   -0.085	   -4.109
    1.900	   -0.052	   -0.320	   -0.036	   -4.106
    1.913	    0.003	   -0.141	    0.012	   -4.103
    1.927	    0.001	   -0.036	   -0.019	   -4.100
    1.939	   -3.116	   -0.461	   -0.200	   -4.097
    1.956	   -0.037	   -0.371	   -0.140	   -4.094
    1.966	   -1.125	   -0.485	   -0.110	   -4.091
    1.984	   -2.545	   -0.607	   -0.309	   -4.088
    1.997	   -4.353	   -0.896	   -0.387	   -4.085
    2.010	   -1.560	   -1.141	   -0.415	   -4.082
    2.020	    0.002	   -0.860	   -0.409	   -4.079
    2.030	   -1.282	   -0.911	   -0.376	   -4.076
    2.042	   -2.281	   -1.028	   -0.439	   -4.073
    2.047	   -1.064	   -0.813	   -0.343	   -4.070
    2.051	    0.003	   -0.742	   -0.341	   -4.067
    2.057	    0.002	   -0.630	   -0.443	   -4.064
    2.065	   -2.130	   -0.825	   -0.417	   -4.061
    2.079	    0.002	   -0.650	   -0.413	   -4.058
    2.088	   -1.052	   -0.619	   -0.346	   -4.055
    2.097	   -0.392	   -0.717	   -0.533	   -4.052
    2.109	   -2.763	   -0.763	   -0.520	   -4.049
    2.118	   -3.512	   -0.901	   -0.410	   -4.046
    2.130	    0.000	   -1.089	   -0.660	   -4.043
    2.136	   -2.307	   -0.968	   -0.457	   -4.040
    2.153	   -0.908	   -1.154	   -0.548	   -4.037
    2.158	   -3.589	   -1.106	   -0.627	   -4.034
    2.171	    0.002	   -1.204	   -0.746	   -4.031
    2.178	    0.002	   -1.176	   -0.815	   -4.028
    2.184	   -2.162	   -0.975	   -0.641	   -4.025
