   -0.001	   -0.096	    0.059	   -2.654	  -10.000
    0.001	   -0.100	    0.055	   -2.077	   -9.980
    0.000	   -0.077	    0.051	   -1.346	   -9.960
    0.001	   -0.070	    0.072	   -1.082	   -9.940
    0.001	   -0.085	    0.062	   -0.832	   -9.920
    0.001	   -0.103	    0.053	   -0.594	   -9.900
    0.000	   -0.092	    0.051	   -0.527	   -9.880
    0.000	   -0.078	    0.072	   -0.495	   -9.860
    0.001	   -0.078	    0.070	   -0.419	   -9.840
    0.001	   -0.087	    0.073	   -0.289	   -9.820
    0.000	   -0.113	    0.060	   -0.158	   -9.800
   -0.000	   -0.092	    0.058	   -0.168	   -9.780
    0.002	   -0.079	    0.060	   -0.199	   -9.760
    0.000	   -0.078	    0.069	   -0.201	   -9.740
    0.001	   -0.097	    0.069	   -0.094	   -9.720
   -0.000	   -0.099	    0.052	   -0.048	   -9.700
    0.000	   -0.095	    0.052	   -0.068	   -9.680
    0.000	   -0.063	    0.062	   -0.165	   -9.660
    0.001	   -0.074	    0.070	   -0.146	   -9.640
    0.001	   -0.084	    0.072	   -0.065	   -9.620
    0.000	   -0.113	    0.051	    0.000	   -9.600
    0.000	   -0.099	    0.063	   -0.049	   -9.580
    0.000	   -0.079	    0.062	   -0.097	   -9.560
    0.000	   -0.073	    0.073	   -0.126	   -9.540
    0.000	   -0.094	    0.059	   -0.019	   -9.520
    0.000	   -0.102	    0.062	    0.028	   -9.500
    0.001	   -0.096	    0.053	   -0.030	   -9.480
    0.000	   -0.075	    0.063	   -0.110	   -9.460
    0.001	   -0.063	    0.064	   -0.122	   -9.440
    0.002	   -0.076	    0.062	   -0.052	   -9.420
   -0.000	   -0.096	    0.066	    0.023	   -9.400
    0.000	   -0.091	    0.053	   -0.047	   -9.380
    0.001	   -0.070	    0.059	   -0.123	   -9.360
    0.001	   -0.068	    0.060	   -0.109	   -9.340
    0.001	   -0.085	    0.061	   -0.043	   -9.320
    0.000	   -0.110	    0.064	    0.049	   -9.300
    0.001	   -0.096	    0.051	   -0.023	   -9.280
    0.000	   -0.087	    0.068	   -0.071	   -9.260
    0.000	   -0.072	    0.065	   -0.077	   -9.240
    0.000	   -0.087	    0.064	   -0.002	   -9.220
    0.001	   -0.108	    0.063	    0.045	   -9.200
    0.000	   -0.111	    0.064	    0.009	   -9.180
    0.001	   -0.081	    0.067	   -0.118	   -9.160
   -0.000	   -0.078	    0.070	   -0.094	   -9.140
    0.000	   -0.088	    0.069	   -0.013	   -9.120
    0.001	   -0.116	    0.064	    0.047	   -9.100
    0.000	   -0.095	    0.061	   -0.002	   -9.080
   -0.000	   -0.079	    0.059	   -0.062	   -9.060
    0.000	   -0.071	    0.063	   -0.091	   -9.040
    0.000	   -0.094	    0.064	    0.030	   -9.020
    0.000	   -0.080	    0.069	   -0.091	   -9.000
   -0.000	   -0.105	    0.057	    0.049	   -8.980
    0.000	   -0.105	    0.054	   -0.005	   -8.960
    0.000	   -0.075	    0.070	   -0.082	   -8.940
    0.000	   -0.083	    0.067	   -0.008	   -8.920
   -0.000	   -0.107	    0.065	    0.052	   -8.900
    0.001	   -0.101	    0.061	   -0.019	   -8.880
   -0.000	   -0.078	    0.067	   -0.086	   -8.860
    0.000	   -0.075	    0.068	   -0.083	   -8.840
    0.000	   -0.089	    0.072	   -0.013	   -8.820
   -0.000	   -0.104	    0.058	    0.083	   -8.800
    0.000	   -0.097	    0.062	    0.016	   -8.780
    0.000	   -0.080	    0.062	   -0.040	   -8.760
    0.000	   -0.067	    0.070	   -0.047	   -8.740
   -0.000	   -0.087	    0.069	    0.038	   -8.720
    0.000	   -0.101	    0.057	    0.035	   -8.700
    0.001	   -0.063	    0.066	   -0.070	   -8.680
    0.000	   -0.082	    0.067	   -0.076	   -8.660
    0.001	   -0.075	    0.062	   -0.052	   -8.640
    0.001	   -0.087	    0.064	   -0.064	   -8.620
   -0.001	   -0.119	    0.059	    0.083	   -8.600
    0.000	   -0.097	    0.065	    0.028	   -8.580
    0.000	   -0.081	    0.067	   -0.028	   -8.560
    0.001	   -0.074	    0.073	   -0.054	   -8.540
    0.000	   -0.096	    0.059	    0.045	   -8.520
    0.001	   -0.104	    0.058	    0.087	   -8.500
    0.000	   -0.100	    0.054	    0.043	   -8.480
    0.000	   -0.083	    0.059	   -0.040	   -8.460
    0.000	   -0.074	    0.072	   -0.056	   -8.440
    0.000	   -0.089	    0.072	   -0.003	   -8.420
    0.001	   -0.103	    0.054	    0.063	   -8.400
    0.000	   -0.094	    0.053	    0.007	   -8.380
    0.001	   -0.078	    0.071	   -0.063	   -8.360
   -0.001	   -0.070	    0.070	   -0.053	   -8.340
    0.001	   -0.094	    0.064	   -0.015	   -8.320
    0.001	   -0.113	    0.063	    0.086	   -8.300
   -0.001	   -0.104	    0.051	    0.016	   -8.280
    0.000	   -0.084	    0.064	   -0.030	   -8.260
