    0.141	    0.189	    0.002	    0.243	   -6.000
    0.142	    0.190	    0.003	    0.203	   -5.992
    0.143	    0.190	   -0.004	    0.043	   -5.985
    0.138	    0.192	    0.007	    0.124	   -5.978
    0.131	    0.189	   -0.002	    0.069	   -5.970
    0.117	    0.191	   -0.007	   -0.018	   -5.963
    0.107	    0.188	   -0.004	    0.061	   -5.955
    0.095	    0.191	    0.004	   -0.031	   -5.947
    0.085	    0.190	   -0.006	    0.013	   -5.940
    0.080	    0.191	    0.006	    0.046	   -5.933
    0.074	    0.188	    0.007	   -0.057	   -5.925
    0.067	    0.190	   -0.005	    0.048	   -5.918
    0.063	    0.190	   -0.002	   -0.005	   -5.910
    0.061	    0.189	   -0.007	   -0.048	   -5.902
    0.061	    0.190	    0.001	    0.051	   -5.895
    0.062	    0.190	    0.002	   -0.044	   -5.888
    0.061	    0.188	    0.005	    0.034	   -5.880
    0.060	    0.188	    0.000	    0.014	   -5.872
    0.060	    0.190	   -0.005	   -0.042	   -5.865
    0.060	    0.191	    0.003	    0.054	   -5.857
    0.060	    0.193	    0.006	    0.002	   -5.850
    0.063	    0.190	    0.002	   -0.012	   -5.843
    0.063	    0.189	    0.008	    0.033	   -5.835
    0.062	    0.188	   -0.001	   -0.065	   -5.827
    0.063	    0.190	   -0.003	    0.053	   -5.820
    0.064	    0.189	   -0.003	   -0.013	   -5.812
    0.064	    0.190	    0.006	   -0.025	   -5.805
    0.065	    0.190	    0.009	    0.052	   -5.798
    0.065	    0.191	    0.003	   -0.039	   -5.790
    0.067	    0.190	    0.004	   -0.024	   -5.782
    0.066	    0.190	   -0.004	    0.023	   -5.775
    0.068	    0.191	    0.001	   -0.047	   -5.768
    0.070	    0.191	    0.006	    0.048	   -5.760
    0.071	    0.189	    0.002	   -0.022	   -5.753
    0.071	    0.192	    0.009	   -0.028	   -5.745
    0.071	    0.192	   -0.001	    0.039	   -5.737
    0.076	    0.190	    0.011	   -0.023	   -5.730
